gender_x,name,title,year,role,nconst,birthYear,deathYear,primaryProfession,roleAge,posthumous
F,Janet Gaynor,Sunrise: A Song of Two Humans,1927,star,nm0310980,1906,1984,"actress,soundtrack",21,False
F,Janet Gaynor,A Star Is Born (1937 film),1937,star,nm0310980,1906,1984,"actress,soundtrack",31,False
F,Janet Gaynor,Ladies in Love,1936,star,nm0310980,1906,1984,"actress,soundtrack",30,False
F,Janet Gaynor,The Young in Heart,1938,star,nm0310980,1906,1984,"actress,soundtrack",32,False
F,Janet Gaynor,Lucky Star (1929 film),1929,star,nm0310980,1906,1984,"actress,soundtrack",23,False
F,Janet Gaynor,Delicious (film),1931,star,nm0310980,1906,1984,"actress,soundtrack",25,False
F,Janet Gaynor,Merely Mary Ann,1931,star,nm0310980,1906,1984,"actress,soundtrack",25,False
F,Janet Gaynor,Adorable (film),1933,star,nm0310980,1906,1984,"actress,soundtrack",27,False
F,Janet Gaynor,Change of Heart (1934 film),1934,star,nm0310980,1906,1984,"actress,soundtrack",28,False
F,Janet Gaynor,The Man Who Came Back (1931 film),1931,star,nm0310980,1906,1984,"actress,soundtrack",25,False
F,Janet Gaynor,Paddy the Next Best Thing (1933 film),1933,star,nm0310980,1906,1984,"actress,soundtrack",27,False
F,Janet Gaynor,Servants' Entrance,1934,star,nm0310980,1906,1984,"actress,soundtrack",28,False
F,Janet Gaynor,High Society Blues,1930,star,nm0310980,1906,1984,"actress,soundtrack",24,False
F,Janet Gaynor,The First Year,1932,star,nm0310980,1906,1984,"actress,soundtrack",26,False
F,Janet Gaynor,One More Spring,1935,star,nm0310980,1906,1984,"actress,soundtrack",29,False
F,Janet Gaynor,Three Loves Has Nancy,1938,star,nm0310980,1906,1984,"actress,soundtrack",32,False
F,Janet Gaynor,Carolina (1934 film),1934,star,nm0310980,1906,1984,"actress,soundtrack",28,False
F,Janet Gaynor,Small Town Girl (1936 film),1936,star,nm0310980,1906,1984,"actress,soundtrack",30,False
F,Janet Gaynor,Christina (1929 film),1929,star,nm0310980,1906,1984,"actress,soundtrack",23,False
F,Janet Gaynor,4 Devils,1928,star,nm0310980,1906,1984,"actress,soundtrack",22,False
F,Janet Gaynor,Tess of the Storm Country (1932 film),1932,star,nm0310980,1906,1984,"actress,soundtrack",26,False
F,Janet Gaynor,The Johnstown Flood (1926 film),1926,star,nm0310980,1906,1984,"actress,soundtrack",20,False
F,Janet Gaynor,The Shamrock Handicap,1926,star,nm0310980,1906,1984,"actress,soundtrack",20,False
F,Janet Gaynor,The Blue Eagle,1926,star,nm0310980,1906,1984,"actress,soundtrack",20,False
F,Janet Gaynor,Daddy Long Legs (1931 film),1931,star,nm0310980,1906,1984,"actress,soundtrack",25,False
F,Janet Gaynor,The Haunted Honeymoon,1925,star,nm0310980,1906,1984,"actress,soundtrack",19,False
F,Janet Gaynor,The Farmer Takes a Wife (1935 film),1935,star,nm0310980,1906,1984,"actress,soundtrack",29,False
F,Janet Gaynor,The Midnight Kiss,1926,star,nm0310980,1906,1984,"actress,soundtrack",20,False
F,Janet Gaynor,Two Girls Wanted,1927,star,nm0310980,1906,1984,"actress,soundtrack",21,False
F,Janet Gaynor,Cupid's Rustler,1924,star,nm0310980,1906,1984,"actress,soundtrack",18,False
M,Michael V. Gazzo,Cookie (film),1989,star,nm0311155,1923,1995,"actor,writer,soundtrack",66,False
M,Michael V. Gazzo,Alligator (film),1980,star,nm0311155,1923,1995,"actor,writer,soundtrack",57,False
M,Michael V. Gazzo,The Fish That Saved Pittsburgh,1979,star,nm0311155,1923,1995,"actor,writer,soundtrack",56,False
M,Michael V. Gazzo,Border Cop,1979,star,nm0311155,1923,1995,"actor,writer,soundtrack",56,False
M,Michael V. Gazzo,Fear City,1984,star,nm0311155,1923,1995,"actor,writer,soundtrack",61,False
M,Leo Genn,Quo Vadis (1951 film),1951,star,nm0312890,1905,1978,actor,46,False
M,Leo Genn,55 Days at Peking,1963,star,nm0312890,1905,1978,actor,58,False
M,Leo Genn,The Wooden Horse,1950,star,nm0312890,1905,1978,actor,45,False
M,Leo Genn,The Girls of Pleasure Island,1953,star,nm0312890,1905,1978,actor,48,False
M,Leo Genn,Green for Danger (film),1946,star,nm0312890,1905,1978,actor,41,False
M,Leo Genn,Moby Dick (1956 film),1956,star,nm0312890,1905,1978,actor,51,False
M,Leo Genn,Ten Little Indians (1965 film),1965,star,nm0312890,1905,1978,actor,60,False
M,Leo Genn,Circus of Fear,1966,star,nm0312890,1905,1978,actor,61,False
M,Leo Genn,The Miniver Story,1950,star,nm0312890,1905,1978,actor,45,False
M,Leo Genn,Tunisian Victory,1944,star,nm0312890,1905,1978,actor,39,False
M,Leo Genn,Plymouth Adventure,1952,star,nm0312890,1905,1978,actor,47,False
M,Leo Genn,Too Hot to Handle (1960 film),1960,star,nm0312890,1905,1978,actor,55,False
M,Leo Genn,A Lizard in a Woman's Skin,1971,star,nm0312890,1905,1978,actor,66,False
M,Leo Genn,Escape by Night (1960 film),1960,star,nm0312890,1905,1978,actor,55,False
M,Leo Genn,The Velvet Touch,1948,star,nm0312890,1905,1978,actor,43,False
M,Leo Genn,The Red Beret,1953,star,nm0312890,1905,1978,actor,48,False
M,Leo Genn,The Steel Bayonet,1957,star,nm0312890,1905,1978,actor,52,False
M,Leo Genn,Lady Chatterley's Lover (1955 film),1955,star,nm0312890,1905,1978,actor,50,False
M,Leo Genn,Personal Affair,1953,star,nm0312890,1905,1978,actor,48,False
M,Leo Genn,The Green Scarf,1954,star,nm0312890,1905,1978,actor,49,False
M,Leo Genn,No Place for Jennifer,1950,star,nm0312890,1905,1978,actor,45,False
M,Leo Genn,Beyond Mombasa,1956,star,nm0312890,1905,1978,actor,51,False
M,Leo Genn,No Time to Die (1958 film),1958,star,nm0312890,1905,1978,actor,53,False
M,Leo Genn,The Dream Doctor,1936,star,nm0312890,1905,1978,actor,31,False
M,Chief Dan George,The Outlaw Josey Wales,1976,star,nm0313381,1899,1981,actor,77,False
M,Chief Dan George,Harry and Tonto,1974,star,nm0313381,1899,1981,actor,75,False
M,Chief Dan George,Little Big Man (film),1970,star,nm0313381,1899,1981,actor,71,False
M,Chief Dan George,Americathon,1979,star,nm0313381,1899,1981,actor,80,False
M,Chief Dan George,Alien Thunder,1974,star,nm0313381,1899,1981,actor,75,False
M,Chief Dan George,Spirit of the Wind,1979,star,nm0313381,1899,1981,actor,80,False
M,Chief Dan George,Nothing Personal (1980 film),1980,star,nm0313381,1899,1981,actor,81,False
M,Chief Dan George,The Bears and I,1974,star,nm0313381,1899,1981,actor,75,False
M,Chief Dan George,Shadow of the Hawk,1976,star,nm0313381,1899,1981,actor,77,False
F,Gladys George,Valiant Is the Word for Carrie,1936,star,nm0313438,1900,1954,"actress,soundtrack",36,False
F,Gladys George,Marie Antoinette (1938 film),1938,star,nm0313438,1900,1954,"actress,soundtrack",38,False
F,Gladys George,The Roaring Twenties,1939,star,nm0313438,1900,1954,"actress,soundtrack",39,False
F,Gladys George,The Maltese Falcon (1941 film),1941,star,nm0313438,1900,1954,"actress,soundtrack",41,False
F,Gladys George,Lullaby of Broadway (film),1951,star,nm0313438,1900,1954,"actress,soundtrack",51,False
F,Gladys George,Madame X (1937 film),1937,star,nm0313438,1900,1954,"actress,soundtrack",37,False
F,Gladys George,Minstrel Man (film),1944,star,nm0313438,1900,1954,"actress,soundtrack",44,False
F,Gladys George,They Gave Him a Gun,1937,star,nm0313438,1900,1954,"actress,soundtrack",37,False
F,Gladys George,The Crystal Ball (film),1943,star,nm0313438,1900,1954,"actress,soundtrack",43,False
F,Gladys George,Hit the Road,1941,star,nm0313438,1900,1954,"actress,soundtrack",41,False
F,Gladys George,Straight Is the Way,1934,star,nm0313438,1900,1954,"actress,soundtrack",34,False
F,Gladys George,Love Is a Headache,1938,star,nm0313438,1900,1954,"actress,soundtrack",38,False
F,Gladys George,Red Hot Dollars,1919,star,nm0313438,1900,1954,"actress,soundtrack",19,False
F,Gladys George,The Easy Road,1921,star,nm0313438,1900,1954,"actress,soundtrack",21,False
F,Gladys George,Chickens (1921 film),1921,star,nm0313438,1900,1954,"actress,soundtrack",21,False
F,Gladys George,The Way of All Flesh (1940 film),1940,star,nm0313438,1900,1954,"actress,soundtrack",40,False
F,Gladys George,I'm from Missouri,1939,star,nm0313438,1900,1954,"actress,soundtrack",39,False
F,Gladys George,A Child Is Born (film),1939,star,nm0313438,1900,1954,"actress,soundtrack",39,False
F,Gladys George,Here I Am a Stranger,1939,star,nm0313438,1900,1954,"actress,soundtrack",39,False
F,Gladys George,Nobody's Darling,1943,star,nm0313438,1900,1954,"actress,soundtrack",43,False
F,Gladys George,Steppin' in Society,1945,star,nm0313438,1900,1954,"actress,soundtrack",45,False
F,Gladys George,Millie's Daughter,1947,star,nm0313438,1900,1954,"actress,soundtrack",47,False
F,Gladys George,The House That Jazz Built,1921,star,nm0313438,1900,1954,"actress,soundtrack",21,False
F,Gladys George,Homespun Folks,1920,star,nm0313438,1900,1954,"actress,soundtrack",20,False
M,Pietro Germi,The Facts of Murder (film),1959,star,nm0314584,1914,1974,"writer,director,actor",45,False
M,Pietro Germi,The Facts of Murder (film),1959,star,nm0314584,1914,1974,"writer,director,actor",45,False
M,Pietro Germi,A Man of Straw,1958,star,nm0314584,1914,1974,"writer,director,actor",44,False
M,Pietro Germi,A Man of Straw,1958,star,nm0314584,1914,1974,"writer,director,actor",44,False
M,Jack Gilford,Save the Tiger,1973,star,nm0318527,1908,1990,"actor,soundtrack,writer",65,False
M,Jack Gilford,Cocoon (film),1985,star,nm0318527,1908,1990,"actor,soundtrack,writer",77,False
M,Jack Gilford,Cocoon: The Return,1988,star,nm0318527,1908,1990,"actor,soundtrack,writer",80,False
M,Jack Gilford,They Might Be Giants (film),1971,star,nm0318527,1908,1990,"actor,soundtrack,writer",63,False
M,Jack Gilford,Anna to the Infinite Power,1982,star,nm0318527,1908,1990,"actor,soundtrack,writer",74,False
M,Jack Gilford,The Daydreamer (film),1966,star,nm0318527,1908,1990,"actor,soundtrack,writer",58,False
M,Jack Gilford,Who's Minding the Mint?,1967,star,nm0318527,1908,1990,"actor,soundtrack,writer",59,False
M,Jack Gilford,The Incident (1967 film),1967,star,nm0318527,1908,1990,"actor,soundtrack,writer",59,False
M,Jack Gilford,A Funny Thing Happened on the Way to the Forum (film),1966,star,nm0318527,1908,1990,"actor,soundtrack,writer",58,False
M,Jack Gilford,Harry and Walter Go to New York,1976,star,nm0318527,1908,1990,"actor,soundtrack,writer",68,False
M,Jack Gilford,Enter Laughing (film),1967,star,nm0318527,1908,1990,"actor,soundtrack,writer",59,False
M,Jack Gilford,Cheaper to Keep Her (film),1981,star,nm0318527,1908,1990,"actor,soundtrack,writer",73,False
M,Jack Gilford,Reckless Age,1944,star,nm0318527,1908,1990,"actor,soundtrack,writer",36,False
M,James Gleason,Come Fill the Cup,1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,A Tree Grows in Brooklyn (1945 film),1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,Down to Earth (1947 film),1947,star,nm0322299,1882,1959,"actor,writer,director",65,False
M,James Gleason,The Clock (1945 film),1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,I'll See You in My Dreams (1951 film),1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,This Man's Navy,1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,The Matrimonial Bed,1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,Murder on the Blackboard,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Murder on a Honeymoon,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Mister Mugg,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,Orders Is Orders,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,Once Upon a Time (1944 film),1944,star,nm0322299,1882,1959,"actor,writer,director",62,False
M,James Gleason,The Falcon Takes Over,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,The Devil Is Driving (1932 film),1932,star,nm0322299,1882,1959,"actor,writer,director",50,False
M,James Gleason,Search for Beauty,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Hay Foot,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,Murder on a Bridle Path,1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,Nine Lives Are Not Enough,1941,star,nm0322299,1882,1959,"actor,writer,director",59,False
M,James Gleason,The Plot Thickens (film),1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,Two Gals and a Guy,1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,Manila Calling,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,A Date with the Falcon,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,Beyond Victory,1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Sweepstakes (film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,The Big Gamble (1931 film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Suicide Fleet,1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,The Meanest Gal in Town,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Hot Tip,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Hot Tip,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Forty Naughty Girls,1937,star,nm0322299,1882,1959,"actor,writer,director",55,False
M,James Gleason,Don't Turn 'Em Loose,1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,The Big Game (1936 film),1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,It's a Wise Child (film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Clear All Wires!,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,The Billion Dollar Scandal,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,The Homestretch,1947,star,nm0322299,1882,1959,"actor,writer,director",65,False
M,James Gleason,Fast Companions,1932,star,nm0322299,1882,1959,"actor,writer,director",50,False
M,James Gleason,The Higgins Family,1938,star,nm0322299,1882,1959,"actor,writer,director",56,False
M,James Gleason,My Wife's Relatives,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Should Husbands Work?,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,The Covered Trailer,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Money to Burn (1939 film),1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Grandpa Goes to Town,1940,star,nm0322299,1882,1959,"actor,writer,director",58,False
M,James Gleason,Earl of Puddlestone,1940,star,nm0322299,1882,1959,"actor,writer,director",58,False
M,James Gleason,Man or Gun,1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,James Gleason,The Dude Goes West,1948,star,nm0322299,1882,1959,"actor,writer,director",66,False
M,James Gleason,The Shannons of Broadway,1929,star,nm0322299,1882,1959,"actor,writer,director",47,False
M,James Gleason,The Life of Riley (1949 film),1949,star,nm0322299,1882,1959,"actor,writer,director",67,False
M,James Gleason,Helldorado (film),1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,The Count of Ten,1928,star,nm0322299,1882,1959,"actor,writer,director",46,False
M,James Gleason,The Swellhead,1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,Big Money (film),1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,"Money, Women and Guns",1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,James Gleason,Once Upon a Horse...,1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,James Gleason,Come Fill the Cup,1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,A Tree Grows in Brooklyn (1945 film),1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,Down to Earth (1947 film),1947,star,nm0322299,1882,1959,"actor,writer,director",65,False
M,James Gleason,The Clock (1945 film),1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,I'll See You in My Dreams (1951 film),1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,This Man's Navy,1945,star,nm0322299,1882,1959,"actor,writer,director",63,False
M,James Gleason,The Matrimonial Bed,1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,Murder on the Blackboard,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Murder on a Honeymoon,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Mister Mugg,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,Orders Is Orders,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,Once Upon a Time (1944 film),1944,star,nm0322299,1882,1959,"actor,writer,director",62,False
M,James Gleason,The Falcon Takes Over,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,The Devil Is Driving (1932 film),1932,star,nm0322299,1882,1959,"actor,writer,director",50,False
M,James Gleason,Search for Beauty,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Hay Foot,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,Murder on a Bridle Path,1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,Nine Lives Are Not Enough,1941,star,nm0322299,1882,1959,"actor,writer,director",59,False
M,James Gleason,The Plot Thickens (film),1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,Two Gals and a Guy,1951,star,nm0322299,1882,1959,"actor,writer,director",69,False
M,James Gleason,Manila Calling,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,A Date with the Falcon,1942,star,nm0322299,1882,1959,"actor,writer,director",60,False
M,James Gleason,Beyond Victory,1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Sweepstakes (film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,The Big Gamble (1931 film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Suicide Fleet,1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,The Meanest Gal in Town,1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,Hot Tip,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Hot Tip,1935,star,nm0322299,1882,1959,"actor,writer,director",53,False
M,James Gleason,Forty Naughty Girls,1937,star,nm0322299,1882,1959,"actor,writer,director",55,False
M,James Gleason,Don't Turn 'Em Loose,1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,The Big Game (1936 film),1936,star,nm0322299,1882,1959,"actor,writer,director",54,False
M,James Gleason,It's a Wise Child (film),1931,star,nm0322299,1882,1959,"actor,writer,director",49,False
M,James Gleason,Clear All Wires!,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,The Billion Dollar Scandal,1933,star,nm0322299,1882,1959,"actor,writer,director",51,False
M,James Gleason,The Homestretch,1947,star,nm0322299,1882,1959,"actor,writer,director",65,False
M,James Gleason,Fast Companions,1932,star,nm0322299,1882,1959,"actor,writer,director",50,False
M,James Gleason,The Higgins Family,1938,star,nm0322299,1882,1959,"actor,writer,director",56,False
M,James Gleason,My Wife's Relatives,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Should Husbands Work?,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,The Covered Trailer,1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Money to Burn (1939 film),1939,star,nm0322299,1882,1959,"actor,writer,director",57,False
M,James Gleason,Grandpa Goes to Town,1940,star,nm0322299,1882,1959,"actor,writer,director",58,False
M,James Gleason,Earl of Puddlestone,1940,star,nm0322299,1882,1959,"actor,writer,director",58,False
M,James Gleason,Man or Gun,1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,James Gleason,The Dude Goes West,1948,star,nm0322299,1882,1959,"actor,writer,director",66,False
M,James Gleason,The Shannons of Broadway,1929,star,nm0322299,1882,1959,"actor,writer,director",47,False
M,James Gleason,The Life of Riley (1949 film),1949,star,nm0322299,1882,1959,"actor,writer,director",67,False
M,James Gleason,Helldorado (film),1934,star,nm0322299,1882,1959,"actor,writer,director",52,False
M,James Gleason,The Count of Ten,1928,star,nm0322299,1882,1959,"actor,writer,director",46,False
M,James Gleason,The Swellhead,1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,Big Money (film),1930,star,nm0322299,1882,1959,"actor,writer,director",48,False
M,James Gleason,"Money, Women and Guns",1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,James Gleason,Once Upon a Horse...,1958,star,nm0322299,1882,1959,"actor,writer,director",76,False
M,Peter Glenville,Good-Time Girl,1948,star,nm0322706,1913,1996,"actor,director,writer",35,False
M,Thomas Gomez,Force of Evil,1948,star,nm0327089,1905,1971,actor,43,False
M,Thomas Gomez,The Conqueror (1956 film),1956,star,nm0327089,1905,1971,actor,51,False
M,Thomas Gomez,The Adventures of Hajji Baba,1954,star,nm0327089,1905,1971,actor,49,False
M,Thomas Gomez,Anne of the Indies,1951,star,nm0327089,1905,1971,actor,46,False
M,Thomas Gomez,Pony Soldier,1952,star,nm0327089,1905,1971,actor,47,False
M,Thomas Gomez,The Harlem Globetrotters (film),1951,star,nm0327089,1905,1971,actor,46,False
M,Thomas Gomez,The Eagle and the Hawk (1950 film),1950,star,nm0327089,1905,1971,actor,45,False
M,Thomas Gomez,The Magnificent Matador,1955,star,nm0327089,1905,1971,actor,50,False
M,Thomas Gomez,The Gambler from Natchez,1954,star,nm0327089,1905,1971,actor,49,False
M,Thomas Gomez,Angel in Exile,1948,star,nm0327089,1905,1971,actor,43,False
M,Thomas Gomez,I'll Tell the World (1945 film),1945,star,nm0327089,1905,1971,actor,40,False
M,Thomas Gomez,The Looters (1955 film),1955,star,nm0327089,1905,1971,actor,50,False
M,Thomas Gomez,Night Freight,1955,star,nm0327089,1905,1971,actor,50,False
M,Thomas Gomez,Force of Evil,1948,star,nm0327089,1905,1971,actor,43,False
M,Thomas Gomez,The Conqueror (1956 film),1956,star,nm0327089,1905,1971,actor,51,False
M,Thomas Gomez,The Adventures of Hajji Baba,1954,star,nm0327089,1905,1971,actor,49,False
M,Thomas Gomez,Anne of the Indies,1951,star,nm0327089,1905,1971,actor,46,False
M,Thomas Gomez,Pony Soldier,1952,star,nm0327089,1905,1971,actor,47,False
M,Thomas Gomez,The Harlem Globetrotters (film),1951,star,nm0327089,1905,1971,actor,46,False
M,Thomas Gomez,The Eagle and the Hawk (1950 film),1950,star,nm0327089,1905,1971,actor,45,False
M,Thomas Gomez,The Magnificent Matador,1955,star,nm0327089,1905,1971,actor,50,False
M,Thomas Gomez,The Gambler from Natchez,1954,star,nm0327089,1905,1971,actor,49,False
M,Thomas Gomez,Angel in Exile,1948,star,nm0327089,1905,1971,actor,43,False
M,Thomas Gomez,I'll Tell the World (1945 film),1945,star,nm0327089,1905,1971,actor,40,False
M,Thomas Gomez,The Looters (1955 film),1955,star,nm0327089,1905,1971,actor,50,False
M,Thomas Gomez,Night Freight,1955,star,nm0327089,1905,1971,actor,50,False
M,Dexter Gordon,Round Midnight (film),1986,star,nm0330143,1923,1990,"soundtrack,actor,music_department",63,False
F,Lee Grant,Shampoo (film),1975,star,nm0335520,1931,2016,actress,44,False
F,Lee Grant,Voyage of the Damned,1976,star,nm0335520,1931,2016,actress,45,False
F,Lee Grant,The Swarm (film),1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Teachers (film),1984,star,nm0335520,1931,2016,actress,53,False
F,Lee Grant,Damien: Omen II,1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Defending Your Life,1991,star,nm0335520,1931,2016,actress,60,False
F,Lee Grant,The Landlord,1970,star,nm0335520,1931,2016,actress,39,False
F,Lee Grant,It's My Party (film),1996,star,nm0335520,1931,2016,actress,65,False
F,Lee Grant,Visiting Hours,1982,star,nm0335520,1931,2016,actress,51,False
F,Lee Grant,The Internecine Project,1974,star,nm0335520,1931,2016,actress,43,False
F,Lee Grant,The Big Town (1987 film),1987,star,nm0335520,1931,2016,actress,56,False
F,Lee Grant,The Amati Girls,2001,star,nm0335520,1931,2016,actress,70,False
F,Lee Grant,An Affair of the Skin,1963,star,nm0335520,1931,2016,actress,32,False
F,Lee Grant,Portnoy's Complaint (film),1972,star,nm0335520,1931,2016,actress,41,False
F,Lee Grant,The Balcony (film),1963,star,nm0335520,1931,2016,actress,32,False
F,Lee Grant,Plaza Suite (film),1971,star,nm0335520,1931,2016,actress,40,False
F,Lee Grant,Little Miss Marker (1980 film),1980,star,nm0335520,1931,2016,actress,49,False
F,Lee Grant,Pie in the Sky (1964 film),1964,star,nm0335520,1931,2016,actress,33,False
F,Lee Grant,Night Slaves,1970,star,nm0335520,1931,2016,actress,39,False
F,Lee Grant,Going Shopping,2005,star,nm0335520,1931,2016,actress,74,False
F,Lee Grant,"When You Comin' Back, Red Ryder? (film)",1979,star,nm0335520,1931,2016,actress,48,False
F,Lee Grant,Partners in Crime (1973 film),1973,star,nm0335520,1931,2016,actress,42,False
F,Lee Grant,The Mafu Cage,1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Shampoo (film),1975,star,nm0335520,1931,2016,actress,44,False
F,Lee Grant,Voyage of the Damned,1976,star,nm0335520,1931,2016,actress,45,False
F,Lee Grant,The Swarm (film),1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Teachers (film),1984,star,nm0335520,1931,2016,actress,53,False
F,Lee Grant,Damien: Omen II,1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Defending Your Life,1991,star,nm0335520,1931,2016,actress,60,False
F,Lee Grant,The Landlord,1970,star,nm0335520,1931,2016,actress,39,False
F,Lee Grant,It's My Party (film),1996,star,nm0335520,1931,2016,actress,65,False
F,Lee Grant,Visiting Hours,1982,star,nm0335520,1931,2016,actress,51,False
F,Lee Grant,The Internecine Project,1974,star,nm0335520,1931,2016,actress,43,False
F,Lee Grant,The Big Town (1987 film),1987,star,nm0335520,1931,2016,actress,56,False
F,Lee Grant,The Amati Girls,2001,star,nm0335520,1931,2016,actress,70,False
F,Lee Grant,An Affair of the Skin,1963,star,nm0335520,1931,2016,actress,32,False
F,Lee Grant,Portnoy's Complaint (film),1972,star,nm0335520,1931,2016,actress,41,False
F,Lee Grant,The Balcony (film),1963,star,nm0335520,1931,2016,actress,32,False
F,Lee Grant,Plaza Suite (film),1971,star,nm0335520,1931,2016,actress,40,False
F,Lee Grant,Little Miss Marker (1980 film),1980,star,nm0335520,1931,2016,actress,49,False
F,Lee Grant,Pie in the Sky (1964 film),1964,star,nm0335520,1931,2016,actress,33,False
F,Lee Grant,Night Slaves,1970,star,nm0335520,1931,2016,actress,39,False
F,Lee Grant,Going Shopping,2005,star,nm0335520,1931,2016,actress,74,False
F,Lee Grant,"When You Comin' Back, Red Ryder? (film)",1979,star,nm0335520,1931,2016,actress,48,False
F,Lee Grant,Partners in Crime (1973 film),1973,star,nm0335520,1931,2016,actress,42,False
F,Lee Grant,The Mafu Cage,1978,star,nm0335520,1931,2016,actress,47,False
F,Lee Grant,Shampoo (film),1975,star,nm0335520,1931,2016,actress,44,False
